lon,lat,division,booth_info,premises,opening_hours,has_bbq,address,source,state,polling_place_name,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
115.8612921,-31.9564376,Forrest,,City of Perth Council House,,0,St Georges Tce,,WA,Perth (Forrest),0,0,Assisted,,,,,,
115.6882727,-33.3402306,Forrest,entrance to activities room block.,Picton Primary School,,0,Jeffrey Rd,,WA,Picton,0,0,Full,,,,,,
115.073,-33.9553,Forrest,entrance to auditorium block.,Margaret River Senior High School,,0,Bussell Hwy,,WA,Margaret River,0,0,Assisted,,,,,,
115.76565,-33.97955,Forrest,entrance to building,RSL Sub Branch,,0,Cross St,,WA,Nannup,0,0,Assisted,,,,,,
115.72419,-33.23133,Forrest,entrance to building,Leschenault Bushfire Brigade Station,,0,Marine Dr,,WA,Leschenault,0,0,Full,,,,,,
116.007,-33.537,Forrest,entrance to hall.,Yabberup Hall,,0,Donnybrook-Boyup Brook Rd,,WA,Lowden,0,0,Assisted,,,,,,
115.0953,-34.2177,Forrest,entrance to classroom.,Karridale Primary School,,0,Bussell Hwy,,WA,Karridale,0,0,None,,,,,,
115.893,-33.7058,Forrest,entrance to hall.,Kirup Hall,,0,South Western Hwy,,WA,Kirup,0,0,Assisted,,,,,,
115.8962016,-31.9150965,Perth,,Beaufort Park,,0,Birkett St,,WA,Bedford Park,0,0,Assisted,,,,,,
115.903,-31.9087,Perth,"Through double doors, across quadrangle to undercover area",Hillcrest Primary School,,1,Bay View St,,WA,Bayswater North,0,1,None,,,,,,
115.936,-31.8684,Perth,Enter from Salaween Pl and follow path to room,Beechboro Primary School,,0,King Rd,,WA,Beechboro,0,0,Assisted,,,,,,
115.885,-31.9126,Perth,Enter from main entry at Wood St,St Peter's Hall,,0,Wood St,,WA,Bedford West,0,0,None,,,,,,
127.6687447,-18.2259152,Durack,main school entrance. polling out of staff room,Halls Creek District High School,,0,Thomas St,,WA,Halls Creek,0,0,None,,,,,,
116.8256674,-31.3019763,Durack,drive into the recreation ground to access the Sports pavillion,Goomalling Sports Pavilion,,0,Quinlan St,,WA,Goomalling,0,0,None,,,,,,
115.875,-31.9032,Perth,Enter from Harold St,Australian Islamic College,,0,Cleveland St,,WA,Dianella,0,0,None,,,,,,
115.89,-31.8769,Perth,Best entry is Coultan Rd. Follow path to undercover area,Camboon Primary School,,0,Forder Rd,,WA,Camboon,0,0,Assisted,,,,,,
114.6298788,-28.7415493,Durack,entrance to property from Mitchell St,Spalding Family Centre,,0,Mitchell St,,WA,Geraldton - Spalding,0,0,Assisted,,,,,,
114.612,-28.7821,Durack,entrance to hospital from shenton street Polling undertaken in the main foyer of the hospital,Geraldton Regional Hospital,,0,Shenton St,,WA,Geraldton - Shenton,0,0,Full,,,,,,
114.624,-28.7644,Durack,entrance to school hall at the rear of the school from Wittenoom St,Allendale Primary School,,0,Wittenoom St,,WA,Geraldton - Wonthella,0,0,Assisted,,,,,,
114.637,-28.719,Durack,entrance to school property. Polling undertaken in the school hall,Waggrakine Primary School,,0,Hall Road,,WA,Geraldton - Waggrakine,0,0,Assisted,,,,,,
114.607942,-28.775827,Durack,,Geraldton- Lester,,0,222 Lester Ave,,WA,Geraldton - Lester,0,0,Assisted,,,,,,
114.6162812,-28.7844371,Durack,entrance to hospital property,St John of God Hospital,,0,Hermitage St,,WA,Geraldton - Hermitage,0,0,Full,,,,,,
114.629,-28.7794,Durack,entrance to school property via Cassia St,Rangeway Primary School,,0,Cassia St,,WA,Geraldton - Rangeway,0,0,Assisted,,,,,,
114.6285945,-28.8001756,Durack,entrance to school from either Forden or  Acacia St. Polling undertaken in hall,Mount Tarcoola Primary School,,0,Forden St,,WA,Geraldton - Mount Tarcoola,0,0,Assisted,,,,,,
115.189,-33.6984,Forrest,entrance to hall.,Carbunup River Hall,,0,Wildwood Rd,,WA,Carbunup River,0,0,Assisted,,,,,,
115.651,-33.3487,Forrest,entrance to undercroft block.,Carey Park Primary School,,0,Ecclestone St,,WA,Carey Park,0,0,Full,,,,,,
115.657,-33.3591,Forrest,entrance to milligan house.,Milligan House,,0,Milligan St,,WA,Carey Park South,0,0,Full,,,,,,
115.712,-33.3083,Forrest,entrance to kindy block.,Clifton Park Primary School,,0,Lucy Victoria Ave,,WA,Clifton Park,0,0,Assisted,,,,,,
116.157,-33.3636,Forrest,entrance to staff room block.,Collie Senior High School,,0,Wittenoom St,,WA,Collie,0,0,None,,,,,,
116.152,-33.3586,Forrest,entrance to centre.,Margaretta Wilson Centre,,0,Forrest St,,WA,Collie Central,0,0,Full,,,,,,
116.16793,-33.34867,Forrest,entrance to staff room block.,Fairview Primary School,,0,Vernon St,,WA,Collie East,0,0,Assisted,,,,,,
116.16113,-33.34295,Forrest,entrance to hall.,North Collie Hall,,0,Princep St,,WA,Collie North,0,0,Assisted,,,,,,
115.63392,-33.35755,Forrest,entrance to undercroft block.,Adam Road Primary School,,1,Hotchin St,,WA,Coral Park,0,0,Assisted,,,,,,
115.1069539,-33.8513554,Forrest,entrance to activities room block.,Cowaramup Primary School,,0,Waverley Rd,,WA,Cowaramup,0,0,Assisted,,,,,,
115.833,-32.0541,Tangney,Jackson Ave is the access voters but an alternative access for polling staff is off Edmiston Way carpark.,Winthrop Primary School,,1,Jackson Ave,,WA,Winthrop,0,0,Assisted,,,,,,
116.169,-34.054,O'Connor,entrance to hall.,Yornup Hall,,0,South Western Hwy,,WA,Yornup,0,0,Assisted,,,,,,
117.5233384,-35.0130375,O'Connor,,Youngs Siding Hall,,0,Station St,,WA,Youngs Siding,0,0,None,,,,,,
115.98519,-31.79374,Pearce,Entry off Gnangara Rd,Swan Valley Anglican Community School,,0,Swanleigh Pde,,WA,Aveley,0,0,Assisted,,,,,,
116.453,-31.7467,Pearce,Access via St George Street & Keane Stre et. Staff carparking inside grounds entr ance off Keane Street and street parking  in Keane Street with separate pathway a ccess to the polling place from both are as.,Bakers Hill Primary School,,0,St George St,,WA,Bakers Hill,0,0,Assisted,,,,,,
117.498,-32.7865,O'Connor,entrance to school property,Wickepin Primary School,,0,Henry St,,WA,Wickepin,0,0,Full,,,,,,
116.881,-33.0258,O'Connor,,Williams RSL Hall,,0,Growse St,,WA,Williams,0,0,Full,,,,,,
117.441,-33.5634,O'Connor,entrance to hall,Woodanilling Shire Hall,,0,Robinson Rd,,WA,Woodanilling,0,0,Assisted,,,,,,
117.598509,-32.652206,O'Connor,building entrance,Yealering Shire Hall,,0,Wickepin-Corrigin Road,,WA,Yealering,0,0,Full,,,,,,
115.886,-31.8905,Perth,Enter from View St,West Morley Primary School,,0,Fitzroy St,,WA,Dianella North,0,0,None,,,,,,
115.9333705,-31.8575921,Pearce,Marshall Rd and Bennett Springs Dr,Cracovia Club,,0,375 Marshall Road,,WA,Bennett Springs,0,0,Assisted,,,,,,
116.938,-32.1023,Pearce,Entrance off Vincent Street.,Beverley Lesser Hall,,0,Vincent St,,WA,Beverley,0,0,Assisted,,,,,,
116.055,-33.845,O'Connor,entrance to classroom.,Greenbushes District Hall,,0,Blackwood Rd,,WA,Greenbushes,0,0,Full,,,,,,
118.007,-33.9363,O'Connor,entrance to hall,Gnowangerup Memorial Hall,,0,Yougenup Rd,,WA,Gnowangerup,0,0,Assisted,,,,,,
117.73,-35.0081,O'Connor,entrance to hall,Elleker Hall,,0,Hassell St,,WA,Elleker,0,0,Assisted,,,,,,
116.803,-33.5161,O'Connor,entrance to hall,Duranillin Hall,,0,Farrell St,,WA,Duranillin,0,0,Full,,,,,,
117.739,-33.3127,O'Connor,entrance to school building,Dumbleyung Primary School,,0,Taylor St,,WA,Dumbleyung,0,0,Assisted,,,,,,
117.359,-34.9675,O'Connor,entrance to building,Denmark Recreation Centre,,0,Brazier St,,WA,Denmark,0,0,Full,,,,,,
121.806,-33.6488,O'Connor,Main entry.,Gibson Football Club,,0,Starr St,,WA,Gibson,0,0,Assisted,,,,,,
117.077,-34.3627,O'Connor,entrance to hall,Frankland Hall,,0,Moir St,,WA,Frankland,0,0,Full,,,,,,
121.889,-33.8602,O'Connor,Main hall entry.,Esperance Civic Centre,,0,Council Pl,,WA,Esperance,0,0,Full,,,,,,
117.944,-34.9941,O'Connor,entrance to building,Albany Sea Rescue Hall,,0,Swarbrick St,,WA,Emu Point,0,0,Full,,,,,,
115.815,-31.7571,Cowan,Gymnasium via steps. Disabled access via tennis courts and admin building.,Wanneroo Secondary College,,0,Quarkum St,,WA,Wanneroo East,0,0,Assisted,,,,,,
115.8076781,-31.7792756,Cowan,Access off Calabrese Ave.,Crossways Uniting Church,,0,Wanneroo Rd,,WA,Wanneroo West,0,0,Assisted,,,,,,
115.844,-31.8277,Cowan,Main gate leading to Admin building.,Rawlinson Primary School,,1,Rawlinson Dr,,WA,Marangaroo East,0,0,Assisted,,,,,,
115.8137317,-31.7800986,Cowan,Western gate from Willespie,Pearsall Primary School,,0,Willespe Dr,,WA,Pearsall,0,0,Full,,,,,,
115.827,-31.8292,Cowan,Access from staff carpark past admin block.,Marangaroo Primary School,,0,Giralt Rd,,WA,Marangaroo,0,0,Full,,,,,,
115.8394636,-31.8304965,Cowan,"From carpark, front door.",Marangaroo Family Centre,,0,Highclere Blvd,,WA,Marangaroo Central,0,0,Assisted,,,,,,
115.792812,-31.716048,Cowan,Multiple entry to undercover area,Tapping Primary School,,1,St Stephens Cres,,WA,Tapping,0,1,Assisted,,,,,,
115.793228,-31.753417,Cowan,,Wanneroo Recreation Centre,,0,275 Scenic Dr,,WA,Wanneroo,0,0,Assisted,,,,,,
115.8612921,-31.9564376,Cowan,,City of Perth Council House,,0,St Georges Tce,,WA,Perth (Cowan),0,0,Assisted,,,,,,
115.8042897,-31.7492106,Cowan,Access off Servite Tce from carpark at rear of St Anthonys Church.,St Anthony's School,,0,Servite Tce,,WA,Sinagra,0,0,Assisted,,,,,,
116.001,-32.1392,Canning,"Through gates at main entrance along pathway following signs to staff room. Same room as last election, now staff ro om not library",Challis Primary School,,0,Braemore St,,WA,Armadale West,0,0,Assisted,,,,,,
116.0136545,-32.1583134,Canning,Through Admin Offices to hall off Coombe Ave,Greendale Centre,,0,Coombe Ave,,WA,Armadale South,0,0,Full,,,,,,
115.766,-32.3418,Brand,Entrance to School Grounds: Gate access off Royal Palm Dr & Coronata Dr,Koorana Primary School,,1,109 Coronata Dr,,WA,Warnbro East,0,0,Full,,,,,,
115.759,-32.3455,Brand,Entrance to School Grounds: Gate access off Swollowtail Pde,Warnbro Community High School,,0,Swallowtail Pde,,WA,Warnbro,0,0,Assisted,,,,,,
115.8899488,-32.1928345,Brand,Entrance to polling place: Carpark off De Haer Rd,Wandi Resource Centre,,0,De Haer Rd,,WA,Wandi,0,0,Assisted,,,,,,
115.757,-32.3144,Brand,Entrance to School Grounds: Gnangara Dr.,Rockingham Baptist Church,,0,Gnangara Dr,,WA,Waikiki East,0,0,Assisted,,,,,,
116.0162371,-32.1339824,Canning,Lathwell St entrance,Kingsley Primary School,,0,Lathwell St,,WA,Armadale North,0,0,Assisted,,,,,,
116.026,-32.1488,Canning,Through carpark from Carradine Road,Armadale Primary School,,0,Carradine Rd,,WA,Armadale East,0,0,Assisted,,,,,,
116.0005977,-32.151764,Canning,Only from Brookdale Rd,Neerigen Brook Primary School,,0,Seventh Rd,,WA,Armadale,0,0,Assisted,,,,,,
115.873,-32.2559,Brand,Entrance to Polling Place: Barker Rd.,Kwinana South Fire Station,,0,Barker Rd,,WA,Wellard,0,0,Assisted,,,,,,
115.844,-31.9101,Stirling,Entrance to polling place from Powell St reet. No access from Orchid Street.,St Denis Primary School,,1,Orchid St,,WA,Joondanna,0,1,Assisted,,,,,,
115.7901524,-31.8915826,Stirling,Off Ambrose Street.,Yuluma Primary School,,1,21 Ambrose St,,WA,Innaloo North,0,1,Assisted,,,,,,
115.797,-31.8708,Stirling,Entrance from Porter Street.,Lake Gwelup Primary School,,0,Porter St,,WA,Lake Gwelup,0,0,Assisted,,,,,,
115.7762682,-31.8705312,Stirling,Entrance from Hampton Street.,Karrinyup Primary School,,1,15 Hampton St,,WA,Karrinyup,0,0,None,,,,,,
115.854,-31.8771,Stirling,"1. Nollamara Ave administration entrance 2. Staff carpark, Laythorne Street.",Mirrabooka Senior High School,,1,Nollamara Ave,,WA,Mirrabooka,0,1,Assisted,,,,,,
115.865,-31.9162,Stirling,Parking accessibility from Freedman Rd a nd Alexander Drive. Polling conducted in  the Community Hall. Limited parking at village.,RSL Menora Gardens,,0,Freedman Rd,,WA,Menora,1,0,Assisted,,,,,,
121.565,-33.7005,O'Connor,Main entry.,Dalyup Progress Assoc Hall,,0,South Coast Hwy,,WA,Dalyup,0,0,Assisted,,,,,,
116.739,-33.3366,O'Connor,entrance to building property,West Arthur Community Resource Centre,,0,Burrowes St,,WA,Darkan,0,0,Full,,,,,,
117.5468989,-34.3014545,O'Connor,,Cranbrook Hall,,0,Climie St,,WA,Cranbrook,0,0,Assisted,,,,,,
117.173,-32.8209,O'Connor,Entrance from Campbell St,Cuballing Agricultural Hall,,0,Campbell St,,WA,Cuballing,0,0,None,,,,,,
121.164,-30.9534,O'Connor,Meeting Room used - on western side of m ain recreation centre.,Coolgardie Community Recreation Centre,,0,Sylvester St,,WA,Coolgardie,0,0,Assisted,,,,,,
117.8762078,-32.3259202,O'Connor,,Corrigin Senior Citizens Centre,,0,Lynch St,,WA,Corrigin,0,0,Full,,,,,,
121.909,-33.8314,O'Connor,Year 7 classroom - Room 00 - used. Entry  from Easton Road.,Castletown Primary School,,0,Easton Rd,,WA,Castletown,0,0,Full,,,,,,
122.528,-33.7521,O'Connor,Entry from playground area.,Condingup Primary School,,0,Sutcliffe St,,WA,Condingup,0,0,Full,,,,,,
117.6385753,-33.8445487,O'Connor,,Broomehill Town Hall,,0,Great Southern Hwy,,WA,Broomehill,0,0,Assisted,,,,,,
118.148404,-31.879019,O'Connor,,Bruce Rock Town Hall,,0,54 Johnson St,,WA,Bruce Rock,0,0,Full,,,,,,
115.788,-32.1114,Fremantle,Enter via carpark off Marvell Ave.,Newton Primary School,,0,Marvell Ave,,WA,Spearwood South,0,0,Assisted,,,,,,
115.78776,-32.10116,Fremantle,Enter hall through carpark off Gerald St,Spearwood Primary School,,0,Gerald St,,WA,Spearwood,0,0,None,,,,,,
115.802,-32.0725,Fremantle,Enter school from carpark off Lawrence Way.,Samson Primary School,,1,Lawrence Way,,WA,Samson,0,1,Assisted,,,,,,
115.5534766,-32.0048046,Fremantle,,Kingston Barracks,,0,Kingston Rd,,WA,Rottnest,0,0,Assisted,,,,,,
115.83465,-32.10559,Fremantle,Enter through carpark off Mason Rd.,South Lake Primary School,,1,Mason Ct,,WA,South Lake,0,0,Assisted,,,,,,
115.75351,-32.05845,Fremantle,Entrance is off Brennan Street.,Fremantle Primary School,,0,Alma St,,WA,South Fremantle,0,0,Assisted,,,,,,
115.777,-32.0395,Fremantle,Entrance through carpark off Hammad St. Church hall is on right hand side of church.,Anglican Church Hall,,0,Hammad St,,WA,Palmyra North,0,0,Assisted,,,,,,
115.785,-32.0448,Fremantle,Enter via McKimmie Rd,Palmyra Primary School,,1,McKimmie Rd,,WA,Palmyra,0,1,Assisted,,,,,,
115.768767,-32.028274,Fremantle,enter via Wauhop Rd,Tricolore Community Centre,,0,Wauhop Rd,,WA,Richmond,0,0,Assisted,,,,,,
115.8612921,-31.9564376,Fremantle,,City of Perth Council House,,0,St Georges Tce,,WA,Perth (Fremantle),0,0,Assisted,,,,,,
115.83701,-31.83968,Cowan,Northern left hand gate from Arnos Way &  through carpark behind shops.,Hudson Park Primary School,,0,Arnos Way,,WA,Girrawheen,0,0,Assisted,,,,,,
115.755,-32.2984,Brand,Entrance to School grounds : Gate access  off Westerly Way,Cooloongup Primary School,,1,Westerly Way,,WA,Cooloongup,0,0,None,,,,,,
115.82954,-31.80658,Cowan,Main carpark right & through school to u ndercover area or direct from Olivedale through small carpark,Madeley Primary School,,1,Martindale Ave,,WA,Madeley,0,0,Assisted,,,,,,
115.863,-31.8037,Cowan,Access off The Broadview via carpark.,Landsdale Primary School,,1,The Broadview,,WA,Landsdale,0,0,Full,,,,,,
115.791,-31.8275,Cowan,Access off Coolibar Dr and across ovals at rear of school. Lower end of main car park through walkway left to maths block,Greenwood College,,1,Formerly known as Greenwood SHS,,WA,Greenwood,0,0,None,,,,,,
115.8529854,-31.8407579,Cowan,Main gate left to undercover area.,Roseworth Primary School,,0,Stebbing Way,,WA,Girrawheen East,0,0,Assisted,,,,,,
115.8162,-31.76926,Cowan,Main gate and rear gate.,Hocking Primary School,,0,Gungurra Ave,,WA,Hocking,0,0,Assisted,,,,,,
115.8085296,-31.8287129,Cowan,Access right around admin & full right turn to enclosed undercover area.,Greenwood Primary School,,1,Merivale Way,,WA,Greenwood East,0,1,Assisted,,,,,,
115.802,-31.8082,Cowan,"Main carpark, left around admin block, to undercover area directly behind.",Halidon Primary School,,0,Halidon St,,WA,Kingsley East,0,0,Assisted,,,,,,
115.788,-31.8036,Cowan,Undercover area off Creaney Dr via gate.,Creaney Primary School,,0,Creaney Dr,,WA,Kingsley,0,0,Full,,,,,,
115.862,-31.8381,Cowan,"Main gate, library is first building on left",Koondoola Primary School,,1,Burbridge Ave,,WA,Koondoola,0,0,None,,,,,,
115.802,-31.8156,Cowan,Right through main carpark or enter furt her around from Cadogan down slight slop e to undercover area,Goollelal Primary School,,1,Cadogan St,,WA,Kingsley South,0,1,Assisted,,,,,,
116.2147549,-31.8768356,Pearce,Entrance from carpark off Keane Street E ast. Next to Aquatic Centre.,Mount Helena Recreation Centre (Eastern Hills SHS),,0,Keane St E,,WA,Mount Helena,0,1,Assisted,,,,,,
116.001622,-31.888477,Pearce,Entrance off Spring Park Rd,The Anglican Parish of Midland,,0,17 Spring Park Rd,,WA,Midland (Pearce),0,0,Assisted,,,,,,
116.137,-31.9057,Pearce,Entrance off Strettle Road.,Mahogany Creek Hall,,0,cnr Jacoby St & Strettle Rd,,WA,Mahogany Creek,0,0,Assisted,,,,,,
116.0785575,-31.5604555,Pearce,,Immaculate Heart College,,0,34 Santa Gertrudis Dr,,WA,Lower Chittering,0,0,None,,,,,,
115.70805,-31.657328,Pearce,,RAAFA Estate Merriwa,,0,19 Hughie Edwards Dr,,WA,Merriwa North,0,0,Assisted,,,,,,
115.713,-31.6679,Pearce,Entrance from Addison Gardens.,Merriwa Primary School,,0,Baltimore Pde,,WA,Merriwa,0,0,Assisted,,,,,,
116.024,-31.8297,Pearce,Entrance via carpark in Argyle Street.,Herne Hill Primary School,,0,Argyle St,,WA,Herne Hill,0,0,Assisted,,,,,,
115.972143,-31.847219,Pearce,Gates off Arthur street,Riverlands Montisorri School,,0,299 Arthur St,,WA,Henley Brook,0,0,None,,,,,,
115.3757526,-31.1071142,Pearce,Entry via rear door into Ambulance Bay,Ledge Point Fire and Ambulance,,0,Jones St,,WA,Ledge Point,0,0,None,,,,,,
115.3297686,-31.0143037,Pearce,Enter off Gingin Rd,Lancelin Community Hall,,0,cnr Gingin Rd & Miragliotta St,,WA,Lancelin,0,0,Assisted,,,,,,
117.4840623,-31.6414415,Durack,main hall entrance,Tammin Lesser Hall,,0,Donan Road,,WA,Tammin,0,0,Assisted,,,,,,
115.761,-29.5345,Durack,school entrance from Carter St. Polling undertaken in the library,Three Springs Primary School,,0,Carter St,,WA,Three Springs,0,0,Assisted,,,,,,
118.634,-20.304,Durack,,Port Hedland Primary School,,0,Corney St,,WA,Port Hedland - Cooke Point,0,0,Assisted,,,,,,
117.145,-20.7725,Durack,main hall entrance from Scholl St,Roebourne Community Shire Hall,,0,Scholl St,,WA,Roebourne,0,0,Assisted,,,,,,
118.5944983,-20.4061175,Durack,Polling conducted in Canteen Area,South Hedland TAFE,,0,Hamilton Rd,,WA,South Hedland,0,0,Assisted,,,,,,
118.6132253,-20.4048262,Durack,main school entrance,Baler Primary School,,0,Baler Cl,,WA,South Hedland Baler,0,0,Assisted,,,,,,
117.673,-23.1967,Durack,,Paraburdoo Primary School,,0,De Grey Rd,,WA,Paraburdoo,0,0,Assisted,,,,,,
116.2861508,-29.4437406,Durack,enter main school entrance.,Perenjori Primary School,,0,Carnamah Rd,,WA,Perenjori,0,0,Assisted,,,,,,
115.8612921,-31.9564376,Durack,,City of Perth Council House,,0,St Georges Tce,,WA,Perth (Durack),0,0,Assisted,,,,,,
118.6320588,-20.3021627,Durack,main entrance,Andrew Mclaughlin Community Centre,,0,Keesing St,,WA,Port Hedland,0,0,Assisted,,,,,,
115.80123,-32.34008,Brand,Entrance to School Grounds: Gate access via carpark off Tranby Dr,Tranby College,,1,17 Tranby Dr,,,Baldivis,0,1,Assisted,,,,,,
115.88,-31.9348,Perth,,Mt Lawley Kindergarten,,0,Railway Pde,,WA,Mount Lawley East,0,0,Assisted,,,,,,
115.825,-31.9507,Curtin,Bagot Rd.,Subiaco Community Centre,,0,Bagot Rd,,WA,Subiaco,0,0,Assisted,,,,,,
115.822892,-31.95043,Curtin,Bagot Rd,Subiaco Primary School,,0,Bagot Rd,,WA,Subiaco Central,1,0,Assisted,,,,,,
115.819,-31.9583,Curtin,Keightley Rd West through gates between Church and presbtery,St Aloysius Church Hall,,0,Keightley Rd W,,WA,Shenton Park East,0,0,Assisted,,,,,,
115.81085,-31.960494,Curtin,Onslow Rd,Shenton Park Community Centre,,0,Onslow Rd,,WA,Shenton Park West,0,0,Assisted,,,,,,
115.8612921,-31.9564376,Curtin,,City of Perth Council House,,0,St Georges Tce,,WA,Perth (Curtin),0,0,Assisted,,,,,,
115.766,-31.8963,Curtin,Gate on Bazaar Tce,Scarborough Kindegarten,,0,Bazaar Tce,,WA,Scarborough Central (Curtin),0,0,None,,,,,,
115.808,-31.97,Curtin,Entrance off Monash Ave.,Hollywood Primary School,,0,Monash Ave,,WA,Nedlands North,0,0,Assisted,,,,,,
115.813,-31.9844,Curtin,School entrance on Viewway,Nedlands Primary School,,0,Kingsway,,WA,Nedlands South,0,0,Assisted,,,,,,
115.926,-31.8892,Perth,Follow path from car park to entry,Hampton Senior High School,,0,Morley Dve E,,WA,Morley South,0,0,None,,,,,,
115.8704853,-31.9214227,Perth,,Mt Lawley Primary School,,1,65 Woodsome St,,WA,Mount Lawley,0,1,Assisted,,,,,,
115.905,-31.9333,Perth,Follow path from entry to Library,Maylands Peninsula Primary School,,0,Kelvin St,,WA,Maylands East,0,1,Assisted,,,,,,
115.894,-31.8916,Perth,Enter from Mangini Rd and follow path to voting area,Morley Primary School,,0,Wellington Rd,,WA,Morley,0,0,Assisted,,,,,,
115.864,-31.9257,Perth,,St Paul's Primary School,,1,Learoyd St,,WA,Mount Lawley West,0,1,Featuring Torre's sausages and Lawley's rolls. Wheelchair Assistance: None,,,,,,
115.908,-31.8767,Perth,Main entrance thru staff carpark,Noranda Primary School,,0,Walmsley Dr,,WA,Noranda,0,0,Assisted,,,,,,
115.839,-31.9448,Curtin,Separate building to the left side of main school building. Entrance off Roberts Rd.,Perth Modern School,,0,Roberts Rd,,WA,Subiaco North,0,0,None,,,,,,
115.77,-31.9837,Curtin,Through car park on Narla Rd.,Swanbourne Primary School,,1,Narla Rd,,WA,Swanbourne,0,1,Assisted,,,,,,
